nickname,timestamp,image_url

joon_hee,2025-04-14 16:00:44,https://cdn.discordapp.com/attachments/1357237356352241719/1361370599938588926/2025-04-10_5.06.23.png?ex=67fe82ac&is=67fd312c&hm=a1fa9c39665207e0d64192b61e5ec8d4f9740b2fe13669560f487c2627563a68&
joon_hee,2025-04-14 16:13:45,https://cdn.discordapp.com/attachments/1357237356352241719/1361373877019869214/2025-04-09_12.04.42.png?ex=67fe85b9&is=67fd3439&hm=863229e48c856b2a80fd1f9beb5da46534a2feabb11915816ad68ed204349dd3&
joon_hee,2025-04-14 16:19:07,https://cdn.discordapp.com/attachments/1357237356352241719/1361375227384172635/2025-03-31_2.11.49.png?ex=67fe86fb&is=67fd357b&hm=0ee908f54eb0d9a4dfe3449b57f99b0125177b13d5394504efbb11c05f83296a&
joon_hee,2025-04-15 00:26:37,https://cdn.discordapp.com/attachments/1357237356352241719/1361497912391241738/2025-04-08_3.44.46.png?ex=67fef93d&is=67fda7bd&hm=7a9ccdc3f2cc3631deca2048c968861041a5d94f314df65218b20d6230cc9129&
